,city id,city,country,latitude,longitute,temperature(C),humidity(%),wind speed(mps),cloud(%),receive date
198,3382867,Totness,SR,5.8833,-56.3167,24.36,93,3.01,100,20-06-2022 13:52:02
199,3358666,Aranos,NA,-24.1333,19.1167,9.64,57,2.27,75,20-06-2022 13:52:02
200,1295765,Sittwe,MM,20.15,92.9,26.29,86,1.72,100,20-06-2022 13:52:04
201,4172173,Satellite Beach,US,28.1761,-80.5901,26.36,85,3.6,20,20-06-2022 13:52:04
202,1861280,Itoman,JP,26.1247,127.6694,30.25,82,6.69,75,20-06-2022 13:52:05
203,3395042,Mazagão,BR,-0.115,-51.2894,25.03,96,1.52,10,20-06-2022 13:52:06
204,3571913,Marsh Harbour,BS,26.5412,-77.0636,28.15,70,2.32,99,20-06-2022 13:52:07
205,1842966,Gijang,KR,35.2442,129.2139,28.85,77,5.24,100,20-06-2022 13:52:08
206,4021858,Guerrero Negro,MX,27.9769,-114.0611,17.95,76,7.33,0,20-06-2022 13:52:08
207,172515,Abu Samrah,SY,35.3029,37.1841,20.92,48,3.89,0,20-06-2022 13:52:09
208,1185095,Teknāf,BD,20.8624,92.3058,26.38,88,2.68,100,20-06-2022 13:52:10
209,1623180,Tuban,ID,-6.8976,112.0649,29.52,66,1.6,31,20-06-2022 13:52:11
210,4005297,Guamúchil,MX,25.4667,-108.1,28.19,75,3.06,98,20-06-2022 13:52:12
211,1650434,Bambanglipuro,ID,-7.95,110.2833,29.5,66,6.11,24,20-06-2022 13:52:13
212,3405215,Bonfim,BR,3.0833,-59.95,23.89,88,2.42,100,20-06-2022 13:52:13
213,2299236,Kpandae,GH,8.4689,-0.0113,22.09,95,1.62,17,20-06-2022 13:52:14
214,8079926,Labuhan,ID,-6.8844,112.2051,29.6,67,1.15,35,20-06-2022 13:52:15
215,3697441,El Alto,PE,-4.2714,-81.2147,17.59,79,7.56,22,20-06-2022 13:52:15
216,292968,Abu Dhabi,AE,24.4667,54.3667,34.14,52,5.66,23,20-06-2022 13:52:16
217,3522880,Mundo Nuevo (Ojo de Agua),MX,18.7,-95.5,25.1,83,0.11,91,20-06-2022 13:52:17
218,3347853,Longonjo,AO,-12.9067,15.2533,10.52,91,0.75,60,20-06-2022 13:52:18
219,1631637,Pemangkat,ID,1.1667,108.9667,29.65,65,1.52,7,20-06-2022 13:52:18
220,3698359,Chicama,PE,-7.8447,-79.1469,15.3,85,2.74,24,20-06-2022 13:52:19
221,342641,Batī,ET,11.1833,40.0167,22.2,47,3.0,100,20-06-2022 13:52:20
222,64013,Bosaso,SO,11.2842,49.1816,33.64,36,9.31,83,20-06-2022 13:52:21
223,133595,Gerāsh,IR,27.6652,54.1371,27.08,23,0.68,1,20-06-2022 13:52:21
224,3833062,Venado Tuerto,AR,-33.7456,-61.9688,7.09,45,2.32,100,20-06-2022 13:52:22
225,2294915,Takoradze,GH,4.8845,-1.7554,24.13,91,1.73,94,20-06-2022 13:52:23
226,1015621,Brits,ZA,-25.6347,27.7802,12.92,61,2.92,0,20-06-2022 13:52:23
227,3391889,Pitimbu,BR,-7.4706,-34.8086,23.33,86,4.07,13,20-06-2022 13:52:24
228,107304,Buraidah,SA,26.326,43.975,30.25,11,3.88,5,20-06-2022 13:50:23
229,2098329,Daru,PG,-9.0763,143.2092,25.78,87,6.52,100,20-06-2022 13:52:25
230,3671519,Puerto Carreño,CO,6.189,-67.4859,22.77,94,2.73,100,20-06-2022 13:52:26
231,1623197,Tual,ID,-5.6667,132.75,26.91,76,3.37,100,20-06-2022 13:52:27
232,1701054,Marawi,PH,7.9986,124.2928,25.44,82,1.32,74,20-06-2022 13:52:28
233,3359736,Vredendal,ZA,-31.6683,18.5012,9.93,66,3.12,6,20-06-2022 13:52:28
234,3470709,Barra do Garças,BR,-15.89,-52.2567,20.88,55,1.18,0,20-06-2022 13:52:29
235,236901,Ouadda,CF,8.0777,22.4007,17.87,98,0.9,94,20-06-2022 13:52:30
236,58933,Garoowe,SO,8.4054,48.4845,24.32,58,11.9,87,20-06-2022 13:52:30
237,3440714,Salto,UY,-31.3833,-57.9667,4.93,100,0.89,5,20-06-2022 13:49:09
238,1255816,Sompeta,IN,18.9333,84.6,33.25,58,5.29,99,20-06-2022 13:52:32
239,5110365,Broome,US,42.2506,-75.833,8.36,78,1.45,2,20-06-2022 13:52:33
240,4688506,El Campo,US,29.1966,-96.2697,25.87,83,0.0,0,20-06-2022 13:52:34
241,1804169,Lengshuijiang,CN,27.6881,111.4294,28.48,83,1.41,89,20-06-2022 13:52:34
242,4513583,Hamilton,US,39.1834,-84.5333,17.13,67,0.0,0,20-06-2022 13:52:35
243,2428231,Massaguet,TD,12.4755,15.4365,28.32,54,4.91,100,20-06-2022 13:52:36
244,1607551,Phrae,TH,18.0833,100.0,30.37,55,3.09,20,20-06-2022 13:52:37
245,3353383,Rundu,NA,-17.9333,19.7667,10.97,60,2.22,8,20-06-2022 13:52:37
246,361058,Alexandria,EG,31.2156,29.9553,21.98,78,2.57,40,20-06-2022 13:52:38
247,3664716,Canutama,BR,-6.5339,-64.3831,22.8,73,0.62,100,20-06-2022 13:52:39
248,159071,Iringa,TZ,-7.7667,35.7,8.32,93,2.28,52,20-06-2022 13:52:39
249,3870243,Taltal,CL,-25.4,-70.4833,13.26,81,1.67,13,20-06-2022 13:52:40
250,3466165,Cidreira,BR,-30.1811,-50.2056,10.7,81,2.59,0,20-06-2022 13:52:41
251,3395122,Matinha,BR,-3.1006,-45.0336,22.34,98,1.49,43,20-06-2022 13:52:42
252,5354943,Half Moon Bay,US,37.4636,-122.4286,14.12,77,9.77,0,20-06-2022 13:52:42
253,212902,Kindu,CD,-2.95,25.95,19.37,99,1.08,99,20-06-2022 13:52:43
254,2449066,Tombouctou,ML,20.0,-3.0,30.55,39,2.64,89,20-06-2022 13:52:44
255,3444201,Puerto Quijarro,BO,-17.7833,-57.7667,20.63,78,0.7,0,20-06-2022 13:52:45
256,3448903,São João da Barra,BR,-21.6403,-41.0511,19.9,76,1.78,64,20-06-2022 13:52:45
257,3675504,Manaure,CO,11.7751,-72.4445,27.28,71,6.87,21,20-06-2022 13:52:46
258,933995,Souillac,MU,-20.5167,57.5167,19.21,88,2.06,40,20-06-2022 13:52:47
259,1235846,Matara,LK,5.9485,80.5353,28.56,70,4.89,87,20-06-2022 13:52:47
260,3703239,Pedasí,PA,7.5333,-80.0333,25.59,80,3.44,87,20-06-2022 13:52:48
261,1729469,Baculin,PH,7.4525,126.5842,29.34,73,3.06,47,20-06-2022 13:52:49
262,3386931,Tamandaré,BR,-8.7597,-35.1047,23.56,88,2.29,12,20-06-2022 13:52:50
263,3669087,Pueblo Bello,CO,8.2041,-76.526,22.49,97,2.03,100,20-06-2022 13:52:51
264,1651531,Ambon City,ID,-3.6954,128.1814,31.08,66,2.57,20,20-06-2022 13:52:51
265,153046,Msanga,TZ,-6.05,36.0333,13.17,86,1.66,53,20-06-2022 13:52:52
266,1035025,Nacala,MZ,-14.5428,40.6728,17.47,82,3.02,1,20-06-2022 13:52:53
267,1855540,Naze,JP,28.3667,129.4833,25.51,81,5.47,99,20-06-2022 13:52:54
268,2381972,Adrar,MR,20.5022,-10.0711,27.41,57,5.1,95,20-06-2022 13:52:54
269,3981391,Tomatlán,MX,19.9333,-105.25,26.35,77,1.32,51,20-06-2022 13:52:55
270,1686545,Silanga,PH,11.8181,124.8431,30.48,64,1.42,93,20-06-2022 13:52:56
271,3038789,Abbeville,FR,50.1,1.8333,13.25,93,4.8,100,20-06-2022 13:52:57
272,3374351,Pombas,CV,17.1503,-25.0201,22.88,88,5.01,83,20-06-2022 13:52:57
273,5367788,Lompoc,US,34.6391,-120.4579,14.28,72,6.17,0,20-06-2022 13:52:58
274,3395458,Maragogi,BR,-9.0122,-35.2225,23.35,88,1.68,31,20-06-2022 13:52:59
275,934517,Flic en Flac,MU,-20.2742,57.3631,19.31,73,4.71,2,20-06-2022 13:52:59
276,56335,Giohar,SO,2.7809,45.5005,23.91,83,5.45,40,20-06-2022 13:53:00
277,3369157,Cape Town,ZA,-33.9258,18.4232,12.55,73,4.12,0,20-06-2022 13:48:26
278,4149635,Callaway,US,30.153,-85.5699,27.9,80,3.09,75,20-06-2022 13:53:01
279,2276492,Harper,LR,4.375,-7.7169,24.89,82,2.24,79,20-06-2022 13:53:03
280,1269179,Jasdan,IN,22.0333,71.2,30.88,61,6.72,55,20-06-2022 13:53:04
281,3939168,Huarmey,PE,-10.0681,-78.1522,16.97,86,5.28,14,20-06-2022 13:53:04
282,86049,Jalu,LY,29.0331,21.5482,24.85,41,2.19,0,20-06-2022 13:53:05
283,988698,Knysna,ZA,-34.0363,23.0471,10.45,80,1.89,5,20-06-2022 13:53:06
284,1151073,Prachuap Khiri Khan,TH,12.2167,99.75,31.43,43,1.3,63,20-06-2022 13:53:07
285,1635882,Mataram,ID,-8.5833,116.1167,26.45,71,5.36,31,20-06-2022 13:53:07
286,1795565,Shenzhen,CN,22.5455,114.0683,30.08,89,6.07,100,20-06-2022 13:52:33
287,3354077,Opuwo,NA,-18.0607,13.84,5.94,89,2.44,2,20-06-2022 13:53:09
288,933088,Serowe,BW,-22.3833,26.7167,11.5,59,4.09,0,20-06-2022 13:53:10
289,4301317,Morehead,US,37.2711,-87.1764,16.96,89,0.0,0,20-06-2022 13:53:11
290,3995647,Moctezuma,MX,29.8,-109.6667,22.15,80,1.49,100,20-06-2022 13:53:12
291,6541905,Nola,IT,40.922,14.5329,19.91,76,2.68,0,20-06-2022 13:53:13
292,2062276,Roebourne,AU,-20.7833,117.1333,26.39,36,7.48,0,20-06-2022 13:53:13
293,3663516,Mâncio Lima,BR,-7.6142,-72.8958,22.04,100,1.03,0,20-06-2022 13:53:14
294,3347019,Mossamedes,AO,-15.1961,12.1522,14.54,84,1.89,0,20-06-2022 13:51:15
295,286621,Salalah,OM,17.0151,54.0924,26.98,88,4.62,100,20-06-2022 13:53:15
296,2324433,Abonnema,NG,4.7084,6.7931,23.9,91,1.62,100,20-06-2022 13:53:16
297,1043893,Lichinga,MZ,-13.3128,35.2406,11.05,93,3.09,0,20-06-2022 13:53:17
298,1185239,Sarankhola,BD,22.3082,89.7897,29.72,74,3.43,98,20-06-2022 13:53:17
299,2400547,Gamba,GA,-2.65,10.0,22.04,84,3.63,93,20-06-2022 13:53:18
300,1801640,Luzhou,CN,28.8724,105.4405,32.33,56,0.51,66,20-06-2022 13:53:19
301,2249281,Linguère,SN,15.3953,-15.1193,26.12,89,4.12,0,20-06-2022 13:53:19
302,3353871,Otjimbingwe,NA,-22.35,16.1333,8.05,74,1.57,89,20-06-2022 13:53:20
303,3924679,Vilhena,BR,-12.7406,-60.1458,19.16,73,1.28,47,20-06-2022 13:51:58
304,3650312,Valdez,EC,1.2492,-78.9831,25.3,85,3.32,100,20-06-2022 13:53:22
305,2313002,Matadi,CD,-5.8167,13.45,20.86,86,2.37,95,20-06-2022 13:53:23
306,877401,Songea,TZ,-10.6833,35.65,10.18,89,0.55,45,20-06-2022 13:53:24
307,934649,Cap Malheureux,MU,-19.9842,57.6142,20.26,74,0.89,0,20-06-2022 13:53:25
308,88533,Awjilah,LY,29.1081,21.2869,24.75,41,2.26,0,20-06-2022 13:53:26
309,3380290,Sinnamary,GF,5.3833,-52.95,25.14,85,2.07,99,20-06-2022 13:49:52
310,2455290,Kidal,ML,18.4411,1.4078,32.22,27,2.78,84,20-06-2022 13:53:28
311,3401148,Cururupu,BR,-1.8283,-44.8683,23.18,96,1.2,12,20-06-2022 13:53:29
312,3388456,São José da Coroa Grande,BR,-8.8978,-35.1478,23.68,87,2.32,23,20-06-2022 13:53:30
313,3430863,Mar del Plata,AR,-38.0023,-57.5575,6.45,89,0.0,75,20-06-2022 13:53:30
314,1153555,Chumphon,TH,10.3333,98.8333,29.93,58,2.92,77,20-06-2022 13:53:31
315,1337610,Thinadhoo,MV,0.5333,72.9333,28.76,68,4.35,68,20-06-2022 13:53:32
316,3347939,Lobito,AO,-12.3481,13.5456,18.96,80,1.39,99,20-06-2022 13:53:33
317,935214,Saint-Pierre,RE,-21.3393,55.4781,17.77,94,4.63,75,20-06-2022 13:53:34
318,3868633,Vallenar,CL,-28.5708,-70.7581,11.24,74,0.66,100,20-06-2022 13:53:34
319,3724696,Gonaïves,HT,19.45,-72.6833,25.84,79,3.01,26,20-06-2022 13:53:35
320,3443061,Chui,UY,-33.6971,-53.4616,6.34,73,2.41,26,20-06-2022 13:53:36
321,3994469,Ojinaga,MX,29.5667,-104.4167,31.53,42,4.12,0,20-06-2022 13:53:37
322,921786,Mitsamiouli,KM,-11.3847,43.2844,25.15,70,3.56,2,20-06-2022 13:53:37
323,1163054,Turbat,PK,26.0023,63.044,39.8,11,8.26,0,20-06-2022 13:53:38
324,1690039,San Fernando,PH,15.0286,120.6898,34.85,46,2.46,11,20-06-2022 13:53:39
325,904422,Mumbwa,ZM,-14.9783,27.0619,11.72,71,2.61,10,20-06-2022 13:53:40
326,4218882,Rincon,US,32.296,-81.2354,21.36,83,2.57,0,20-06-2022 13:52:29
327,218680,Boende,CD,-0.2167,20.8667,20.14,98,0.37,91,20-06-2022 13:53:41
328,1852357,Shimoda,JP,34.6667,138.95,26.2,88,4.11,100,20-06-2022 13:53:42
329,3533462,Acapulco de Juárez,MX,16.8634,-99.8901,25.42,87,3.59,100,20-06-2022 13:51:48
330,1277939,Bagaha,IN,27.1,84.0833,35.03,42,1.44,15,20-06-2022 13:53:43
331,1276788,Bāsār,IN,27.9833,94.6667,21.48,100,0.48,100,20-06-2022 13:53:44
332,3435810,Campana,AR,-34.1687,-58.9591,8.27,63,1.09,100,20-06-2022 13:53:45
333,2646557,Horsham,GB,51.064,-0.3272,11.78,80,4.63,0,20-06-2022 13:53:45
334,1250161,Batticaloa,LK,7.7102,81.6924,29.18,69,1.29,100,20-06-2022 13:53:46
335,3664243,Feijó,BR,-8.1642,-70.3536,21.71,89,0.52,14,20-06-2022 13:53:47
336,6690297,Saint-Leu,RE,-21.15,55.2833,17.48,69,7.35,17,20-06-2022 13:53:47
337,3450083,Santa Maria,BR,-29.6842,-53.8069,5.61,100,1.03,0,20-06-2022 13:49:26
338,5391295,Salinas,US,36.6777,-121.6555,16.56,55,3.6,0,20-06-2022 13:50:50
339,234077,Busia,UG,0.4544,34.0758,16.95,93,1.82,100,20-06-2022 13:53:49
340,1082243,Ambilobe,MG,-13.2,49.05,21.43,75,1.78,15,20-06-2022 13:53:50
341,3461134,Iperó,BR,-23.3503,-47.6886,12.79,92,2.46,94,20-06-2022 13:53:51
342,1282666,Ṭikāpur,NP,28.5,81.1333,35.35,31,0.84,80,20-06-2022 13:53:52
343,3385899,Tutóia,BR,-2.7619,-42.2744,24.63,91,3.38,1,20-06-2022 13:53:53
344,70979,Sayyan,YE,15.1718,44.3244,19.6,39,1.55,75,20-06-2022 13:53:53
345,3512128,Bajos de Haina,DO,18.4154,-70.0332,25.45,88,0.0,20,20-06-2022 13:53:54
346,1269291,Jamūī,IN,24.9167,86.2167,35.77,40,3.99,73,20-06-2022 13:53:55
347,3454005,Piaçabuçu,BR,-10.4056,-36.4344,23.48,89,3.93,13,20-06-2022 13:53:55
348,5261790,Marathon,US,44.9,-89.7668,21.94,53,4.12,0,20-06-2022 13:53:56
349,3988265,Sahuaripa,MX,29.05,-109.2333,25.39,67,2.25,100,20-06-2022 13:53:57
350,4172445,Seminole,US,28.7086,-81.2081,25.0,93,1.54,75,20-06-2022 13:53:58
351,941931,Warrenton,ZA,-28.114,24.8475,9.76,48,2.59,2,20-06-2022 13:53:58
352,1696105,Palimbang,PH,6.2106,124.1894,27.23,85,2.62,89,20-06-2022 13:53:59
353,2407660,Koidu,SL,8.4167,-10.8333,20.33,99,0.79,55,20-06-2022 13:54:00
354,153709,Mwandiga,TZ,-4.83,29.6581,20.95,79,2.04,93,20-06-2022 13:54:01
355,3610912,El Pedernal,HN,14.7,-87.1167,21.86,92,0.89,100,20-06-2022 13:54:02
356,337405,Gambēla,ET,8.25,34.5833,20.06,98,0.87,100,20-06-2022 13:54:03
357,1831125,Kampong Thom,KH,12.7111,104.8887,32.74,59,3.02,61,20-06-2022 13:54:04
358,3374120,Vila do Maio,CV,15.1333,-23.2167,23.84,93,5.47,100,20-06-2022 13:54:05
359,3470137,Belmonte,BR,-15.8631,-38.8828,21.64,86,3.75,20,20-06-2022 13:54:06
360,2038421,Bayan,CN,46.0833,127.4,29.03,43,5.5,84,20-06-2022 13:54:06
361,933077,Shakawe,BW,-18.3667,21.85,12.0,54,2.78,13,20-06-2022 13:54:07
362,57000,Hobyo,SO,5.3505,48.5268,25.86,78,10.42,38,20-06-2022 13:54:08
363,3464219,Engenheiro Beltrão,BR,-23.7972,-52.2692,12.76,96,1.11,71,20-06-2022 13:54:09
364,3604189,Apacilagua,HN,13.4797,-87.0755,23.8,99,0.3,100,20-06-2022 13:54:09
365,3663503,Manicoré,BR,-5.8092,-61.3003,23.97,94,0.51,0,20-06-2022 13:54:10
366,2384770,Mbaïki,CF,3.8678,17.9892,18.73,99,0.9,93,20-06-2022 13:54:12
367,2367164,Dapaong,TG,10.8639,0.205,24.33,79,2.31,14,20-06-2022 13:54:12
368,3382226,Camopi,GF,3.1655,-52.3158,21.14,99,0.58,89,20-06-2022 13:54:13
369,3984078,Santa María del Oro,MX,25.9333,-105.3667,21.75,56,1.95,94,20-06-2022 13:54:14
370,1028434,Quelimane,MZ,-17.8786,36.8883,17.97,94,2.06,0,20-06-2022 13:54:15
371,3723779,Jacmel,HT,18.2342,-72.5347,27.91,78,0.94,97,20-06-2022 13:54:15
372,1626932,Singaraja,ID,-8.112,115.0882,29.01,70,1.23,62,20-06-2022 13:54:16
373,2354265,Toma,BF,12.7667,-2.8833,27.9,60,3.45,3,20-06-2022 13:54:17
374,1263752,Māngrol,IN,21.1167,70.1167,30.22,73,6.79,78,20-06-2022 13:54:17
375,2068655,Katherine,AU,-14.4667,132.2667,30.18,37,6.69,97,20-06-2022 13:54:18
376,1168700,Ormara,PK,25.2088,64.6357,28.46,84,9.39,20,20-06-2022 13:54:19
377,3836669,San Rafael,AR,-34.6177,-68.3301,5.73,44,1.1,46,20-06-2022 13:50:55
378,1847947,Shingū,JP,33.7333,135.9833,24.99,86,2.39,100,20-06-2022 13:54:20
379,3470821,Barra,BR,-11.0894,-43.1417,22.06,50,3.48,45,20-06-2022 13:54:21
380,2077895,Alice Springs,AU,-23.7,133.8833,23.75,23,3.09,0,20-06-2022 13:53:35
381,2410048,Bo,SL,7.9647,-11.7383,20.97,96,0.8,9,20-06-2022 13:54:22
382,2392087,Porto-Novo,BJ,6.4965,2.6036,25.9,89,1.48,100,20-06-2022 13:54:23
383,3408368,Acaraú,BR,-2.8856,-40.12,24.69,89,4.76,1,20-06-2022 13:54:23
384,2258378,Loandjili,CG,-4.7561,11.8578,21.06,100,1.54,20,20-06-2022 13:54:24
385,1863495,Gushikawa,JP,26.3544,127.8686,30.86,76,6.69,40,20-06-2022 13:54:25
386,2374688,Bolama,GW,11.5833,-15.4667,25.19,80,6.07,100,20-06-2022 13:54:26
387,3933874,Oxapampa,PE,-10.5775,-75.4017,13.96,96,0.79,71,20-06-2022 13:54:26
388,1717348,Claveria,PH,18.6074,121.0832,30.73,69,2.52,74,20-06-2022 13:54:27
389,3430708,Mercedes,AR,-34.6515,-59.4307,8.55,52,1.9,100,20-06-2022 13:54:28
390,2112309,Katsuura,JP,35.1333,140.3,24.14,85,7.54,100,20-06-2022 13:54:29
391,2214827,Mizdah,LY,31.4451,12.9801,19.58,71,2.27,0,20-06-2022 13:51:14
392,3459352,Ladário,BR,-19.0047,-57.6017,20.06,79,0.94,0,20-06-2022 13:54:30
393,3587498,Acajutla,SV,13.5928,-89.8275,25.79,84,3.31,100,20-06-2022 13:54:31
394,53372,Oodweyne,SO,9.4092,45.064,22.24,54,9.4,35,20-06-2022 13:54:32
395,1260206,Pāsighāt,IN,28.0667,95.3333,23.73,98,0.63,100,20-06-2022 13:54:32
